ID,Number,Material,Material_x,Sample_Type,Reference,Notes,West_Subdomain,Domain,Latitude,Longitude,Height_m,Age_ma,T_age_Ma,B_age_Ma,d18O_smow,d13C,dD,d18Oprecip,timeslice
RETJD_p1,JD42.9,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.95505,NaN,NaN,17.724224,-7.9,NaN,NaN,pre-OHT
RETJD_p1,JD43.9,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.9088,NaN,NaN,16.48712,-8.1,NaN,NaN,pre-OHT
RETJD_p1,JD44.7,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.88845,NaN,NaN,17.827316,-9.6,NaN,NaN,pre-OHT
RETJD_p1,JD47.2,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.8755,NaN,NaN,17.724224,-8.3,NaN,NaN,pre-OHT
RETJD_p1,JD48.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.8607,NaN,NaN,17.105672,-8.1,NaN,NaN,pre-OHT
RETJD_p1,JD49,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.84035,NaN,NaN,16.177844,-9.3,NaN,NaN,pre-OHT
RETJD_p1,JD49.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.8274,NaN,NaN,18.239684,-13.4,NaN,NaN,pre-OHT
RETJD_p1,JD5.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,28.6747,NaN,NaN,13.90982,-9.1,NaN,NaN,pre-OHT
RETJD_p1,JD5.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,28.6673,NaN,NaN,16.899488,-9.6,NaN,NaN,pre-OHT
RETJD_p1,JD50.9,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.81075,NaN,NaN,15.765476,-8,NaN,NaN,pre-OHT
RETJD_p1,JD51.6,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.7867,NaN,NaN,16.693304,-10.3,NaN,NaN,pre-OHT
RETJD_p1,JD52.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.7682,NaN,NaN,17.51804,-9.4,NaN,NaN,pre-OHT
RETJD_p1,JD53.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.7497,NaN,NaN,17.311856,-8.8,NaN,NaN,pre-OHT
RETJD_p1,JD54.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.73675,NaN,NaN,18.0335,-8.6,NaN,NaN,pre-OHT
RETJD_p1,JD55.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.71825,NaN,NaN,18.342776,-8.3,NaN,NaN,pre-OHT
RETJD_p1,JD56.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.70345,NaN,NaN,17.311856,-8.4,NaN,NaN,pre-OHT
RETJD_p1,JD57.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.6905,NaN,NaN,16.177844,-9.1,NaN,NaN,pre-OHT
RETJD_p1,JD58.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.6683,NaN,NaN,17.51804,-10.5,NaN,NaN,pre-OHT
RETJD_p1,JD59,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.6498,NaN,NaN,16.280936,-8.9,NaN,NaN,pre-OHT
RETJD_p1,JD6.2,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,28.65065,NaN,NaN,14.528372,-8.7,NaN,NaN,pre-OHT
RETJD_p1,JD7.1,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,28.634,NaN,NaN,17.51804,-11.1,NaN,NaN,pre-OHT
RETJD_p1,JD8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,28.6155,NaN,NaN,30.92,-9,NaN,NaN,pre-OHT
RETJD_p1,JD8.6,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,28.60255,NaN,NaN,17.311856,NaN,NaN,NaN,pre-OHT
RETJD_p1,JD9,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,28.5933,NaN,NaN,15.250016,-9.1,NaN,NaN,pre-OHT
RETJD_p1,JD9.7,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,28.58405,NaN,NaN,17.51804,-11.3,NaN,NaN,pre-OHT
RETJD_p2,JD100.1,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.89315,NaN,NaN,13.703636,-9.2,NaN,NaN,pre-OHT
RETJD_p2,JD101.2,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.8765,NaN,NaN,14.528372,-11.9,NaN,NaN,pre-OHT
RETJD_p2,JD102.1,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.85245,NaN,NaN,16.590212,-12.5,NaN,NaN,pre-OHT
RETJD_p2,JD103,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.8247,NaN,NaN,15.559292,-9.2,NaN,NaN,pre-OHT
RETJD_p2,JD104.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.79695,NaN,NaN,15.868568,-11.3,NaN,NaN,pre-OHT
RETJD_p2,JD105.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.77105,NaN,NaN,16.074752,-9.1,NaN,NaN,pre-OHT
RETJD_p2,JD107.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.7507,NaN,NaN,15.662384,-9,NaN,NaN,pre-OHT
RETJD_p2,JD108.7,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.7285,NaN,NaN,16.384028,-9.4,NaN,NaN,pre-OHT
RETJD_p2,JD109.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.71,NaN,NaN,16.899488,-9.9,NaN,NaN,pre-OHT
RETJD_p2,JD111,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.6952,NaN,NaN,15.353108,-8.6,NaN,NaN,pre-OHT
RETJD_p2,JD112,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,two analyses averaged,east,West,44,-119.65,NaN,26.6804,NaN,NaN,16.693304,-9.6,NaN,NaN,pre-OHT
RETJD_p2,JD112.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.67115,NaN,NaN,15.353108,-8.8,NaN,NaN,pre-OHT
RETJD_p2,JD60.2,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.635,NaN,NaN,17.311856,-9.5,NaN,NaN,pre-OHT
RETJD_p2,JD61.2,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.6165,NaN,NaN,13.90982,-8.8,NaN,NaN,pre-OHT
RETJD_p2,JD62,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.5129,NaN,NaN,16.384028,-11.3,NaN,NaN,pre-OHT
RETJD_p2,JD63,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.487,NaN,NaN,15.4562,-9.6,NaN,NaN,pre-OHT
RETJD_p2,JD68.6,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.4685,NaN,NaN,17.414948,-9.7,NaN,NaN,pre-OHT
RETJD_p2,JD70,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.45185,NaN,NaN,17.51804,-8.8,NaN,NaN,pre-OHT
RETJD_p2,JD71,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.4352,NaN,NaN,17.621132,-9,NaN,NaN,pre-OHT
RETJD_p2,JD71.9,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.42225,NaN,NaN,16.280936,-8.5,NaN,NaN,pre-OHT
RETJD_p2,JD72.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.3982,NaN,NaN,17.414948,-8.7,NaN,NaN,pre-OHT
RETJD_p2,JD73.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.38895,NaN,NaN,17.311856,-8.1,NaN,NaN,pre-OHT
RETJD_p2,JD74.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.376,NaN,NaN,15.662384,-9.5,NaN,NaN,pre-OHT
RETJD_p2,JD75.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.339,NaN,NaN,17.621132,-8.8,NaN,NaN,pre-OHT
RETJD_p2,JD76,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.3168,NaN,NaN,17.724224,-8.9,NaN,NaN,pre-OHT
RETJD_p2,JD78,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.302,NaN,NaN,17.621132,-8.6,NaN,NaN,pre-OHT
RETJD_p2,JD79.2,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.2835,NaN,NaN,18.239684,-9.2,NaN,NaN,pre-OHT
RETJD_p2,JD80,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.265,NaN,NaN,17.311856,-9,NaN,NaN,pre-OHT
RETJD_p2,JD81,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.24465,NaN,NaN,17.311856,-9.2,NaN,NaN,pre-OHT
RETJD_p2,JD82,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.2243,NaN,NaN,17.724224,-9.2,NaN,NaN,pre-OHT
RETJD_p2,JD83.1,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.20395,NaN,NaN,16.48712,-9.1,NaN,NaN,pre-OHT
RETJD_p2,JD84.2,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.191,NaN,NaN,16.177844,-9.4,NaN,NaN,pre-OHT
RETJD_p2,JD85.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.18175,NaN,NaN,16.590212,-9.7,NaN,NaN,pre-OHT
RETJD_p2,JD86,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.16695,NaN,NaN,15.559292,-9.4,NaN,NaN,pre-OHT
RETJD_p2,JD86.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.14845,NaN,NaN,16.796396,-9.7,NaN,NaN,pre-OHT
RETJD_p2,JD87.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.13365,NaN,NaN,15.97166,-9.3,NaN,NaN,pre-OHT
RETJD_p2,JD88.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.1207,NaN,NaN,16.074752,-9.8,NaN,NaN,pre-OHT
RETJD_p2,JD89.1,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.10775,NaN,NaN,15.765476,-9.5,NaN,NaN,pre-OHT
RETJD_p2,JD89.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.0911,NaN,NaN,16.177844,-9.8,NaN,NaN,pre-OHT
RETJD_p2,JD90.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.0763,NaN,NaN,16.074752,-9.5,NaN,NaN,pre-OHT
RETJD_p2,JD91.4,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.05595,NaN,NaN,16.693304,-9.4,NaN,NaN,pre-OHT
RETJD_p2,JD92.2,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.04115,NaN,NaN,16.590212,-9.3,NaN,NaN,pre-OHT
RETJD_p2,JD93.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.03375,NaN,NaN,17.621132,-9.2,NaN,NaN,pre-OHT
RETJD_p2,JD94.1,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,27.0208,NaN,NaN,17.105672,-8.7,NaN,NaN,pre-OHT
RETJD_p2,JD94.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.99675,NaN,NaN,14.528372,-9,NaN,NaN,pre-OHT
RETJD_p2,JD95.2,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.98195,NaN,NaN,17.105672,-11.2,NaN,NaN,pre-OHT
RETJD_p2,JD96.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.9616,NaN,NaN,14.42528,-9.1,NaN,NaN,pre-OHT
RETJD_p2,JD97.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,29.94495,NaN,NaN,16.074752,-10.6,NaN,NaN,pre-OHT
RETJD_p2,JD98.4,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,29.693015,NaN,NaN,13.90982,-9.7,NaN,NaN,pre-OHT
RETJD_p2,JD99.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.9098,NaN,NaN,16.693304,-12.1,NaN,NaN,pre-OHT
RETJD_p3,JD113.6,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.6508,NaN,NaN,13.90982,-10.9,NaN,NaN,pre-OHT
RETJD_p3,JD114.1,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.63785,NaN,NaN,16.48712,-10.5,NaN,NaN,pre-OHT
RETJD_p3,JD115.2,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.6249,NaN,NaN,15.146924,-9.3,NaN,NaN,pre-OHT
RETJD_p3,JD115.9,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.60455,NaN,NaN,15.868568,-10.7,NaN,NaN,pre-OHT
RETJD_p3,JD116.6,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.59345,NaN,NaN,16.590212,-9.4,NaN,NaN,pre-OHT
RETJD_p3,JD117.7,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,one bag run,east,West,44,-119.65,NaN,26.5842,NaN,NaN,15.559292,-8.9,NaN,NaN,pre-OHT
RETJD_p3,JD118.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,two analyses averaged,east,West,44,-119.65,NaN,26.55645,NaN,NaN,17.827316,-9.2,NaN,NaN,pre-OHT
RETJD_p3,JD118.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,two bags averaged,east,West,44,-119.65,NaN,26.53425,NaN,NaN,16.693304,-8.6,NaN,NaN,pre-OHT
RETJD_p3,JD120.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.51575,NaN,NaN,16.48712,-9,NaN,NaN,pre-OHT
RETJD_p3,JD121.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.49355,NaN,NaN,16.693304,-8.5,NaN,NaN,pre-OHT
RETJD_p3,JD122.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.47875,NaN,NaN,16.280936,-8.4,NaN,NaN,pre-OHT
RETJD_p3,JD123.7,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.46395,NaN,NaN,15.4562,-8.4,NaN,NaN,pre-OHT
RETJD_p3,JD124.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.4436,NaN,NaN,15.559292,-10.6,NaN,NaN,pre-OHT
RETJD_p3,JD125.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.4325,NaN,NaN,17.105672,-9.4,NaN,NaN,pre-OHT
RETJD_p3,JD126.4,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.42325,NaN,NaN,16.590212,-8.7,NaN,NaN,pre-OHT
RETJD_p3,JD127,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.40845,NaN,NaN,16.48712,-9.1,NaN,NaN,pre-OHT
RETJD_p3,JD127.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,two analyses averaged,east,West,44,-119.65,NaN,26.3955,NaN,NaN,16.384028,-8.9,NaN,NaN,pre-OHT
RETJD_p3,JD128.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.38625,NaN,NaN,16.796396,-8.9,NaN,NaN,pre-OHT
RETJD_p3,JD129,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.37145,NaN,NaN,17.00258,-8.8,NaN,NaN,pre-OHT
RETJD_p3,JD129.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.3585,NaN,NaN,17.00258,-8.5,NaN,NaN,pre-OHT
RETJD_p3,JD130.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.34925,NaN,NaN,15.97166,-8.8,NaN,NaN,pre-OHT
RETJD_p3,JD131,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.3326,NaN,NaN,16.796396,-9.2,NaN,NaN,pre-OHT
RETJD_p3,JD131.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.31595,NaN,NaN,16.796396,-9.7,NaN,NaN,pre-OHT
RETJD_p3,JD132.4,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.3067,NaN,NaN,16.48712,-8.7,NaN,NaN,pre-OHT
RETJD_p3,JD133.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.2956,NaN,NaN,16.48712,-9.2,NaN,NaN,pre-OHT
RETJD_p3,JD133.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.2845,NaN,NaN,16.280936,-9.1,NaN,NaN,pre-OHT
RETJD_p3,JD134.4,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.27525,NaN,NaN,16.177844,-10.7,NaN,NaN,pre-OHT
RETJD_p3,JD135,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.2549,NaN,NaN,16.48712,-10.6,NaN,NaN,pre-OHT
RETJD_p3,JD135.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.2475,NaN,NaN,16.280936,-9.1,NaN,NaN,pre-OHT
RETJD_p3,JD136.6,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.24195,NaN,NaN,15.662384,-9.1,NaN,NaN,pre-OHT
RETJD_p3,JD137,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.229,NaN,NaN,16.899488,-11.4,NaN,NaN,pre-OHT
RETJD_p3,JD137.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,two analyses averaged,east,West,44,-119.65,NaN,26.21975,NaN,NaN,16.590212,-10.2,NaN,NaN,pre-OHT
RETJD_p3,JD138,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.2105,NaN,NaN,15.559292,-10.5,NaN,NaN,pre-OHT
RETJD_p3,JD138.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.192,NaN,NaN,17.621132,-9.2,NaN,NaN,pre-OHT
RETJD_p3,JD139,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.18275,NaN,NaN,17.414948,-8.6,NaN,NaN,pre-OHT
RETJD_p3,JD140,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.1735,NaN,NaN,17.105672,-8.5,NaN,NaN,pre-OHT
RETJD_p3,JD140.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.155,NaN,NaN,16.899488,-8.8,NaN,NaN,pre-OHT
RETJD_p3,JD141,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.14575,NaN,NaN,17.105672,-8.9,NaN,NaN,pre-OHT
RETJD_p3,JD142,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.13465,NaN,NaN,16.693304,-8.7,NaN,NaN,pre-OHT
RETJD_p3,JD142.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.1143,NaN,NaN,16.074752,-8.9,NaN,NaN,pre-OHT
RETJD_p3,JD143.1,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,two bags averaged,east,West,44,-119.65,NaN,26.10505,NaN,NaN,16.074752,-9.1,NaN,NaN,pre-OHT
RETJD_p3,JD144.2,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.09395,NaN,NaN,16.899488,-9.1,NaN,NaN,pre-OHT
RETJD_p3,JD144.7,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.0588,NaN,NaN,16.177844,-8.9,NaN,NaN,pre-OHT
RETJD_p3,JD145.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.0477,NaN,NaN,16.280936,-9.2,NaN,NaN,pre-OHT
RETJD_p3,JD147.2,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.03845,NaN,NaN,17.724224,-8.9,NaN,NaN,pre-OHT
RETJD_p3,JD147.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.0255,NaN,NaN,17.311856,-8.7,NaN,NaN,pre-OHT
RETJD_p3,JD148.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.01625,NaN,NaN,17.930408,-8.6,NaN,NaN,pre-OHT
RETJD_p3,JD149,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,26.00145,NaN,NaN,17.311856,-8.6,NaN,NaN,pre-OHT
RETJD_p3,JD149.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.9848,NaN,NaN,17.00258,-9.5,NaN,NaN,NA
RETJD_p3,JD150.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.9737,NaN,NaN,17.311856,-8.9,NaN,NaN,NA
RETJD_p3,JD151.2,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.95705,NaN,NaN,14.837648,-8.8,NaN,NaN,NA
RETJD_p3,JD151.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.9404,NaN,NaN,16.590212,-9.7,NaN,NaN,NA
RETJD_p3,JD152.7,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.92375,NaN,NaN,17.621132,-9,NaN,NaN,NA
RETJD_p3,JD153.6,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.90525,NaN,NaN,17.00258,-8.1,NaN,NaN,NA
RETJD_p3,JD154.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.8849,NaN,NaN,17.00258,-9.2,NaN,NaN,NA
RETJD_p3,JD155.5,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.8701,NaN,NaN,17.208764,-8.6,NaN,NaN,NA
RETJD_p3,JD156.6,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.8627,NaN,NaN,17.00258,-9,NaN,NaN,NA
RETJD_p3,JD157.4,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.84235,NaN,NaN,17.827316,-8.6,NaN,NaN,NA
RETJD_p3,JD157.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.8331,NaN,NaN,17.827316,-8.6,NaN,NaN,NA
RETJD_p3,JD158.9,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.8257,NaN,NaN,16.796396,-8.4,NaN,NaN,NA
RETJD_p3,JD159.4,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.8072,NaN,NaN,15.559292,-8.3,NaN,NaN,NA
RETJD_p3,JD159.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.79795,NaN,NaN,17.621132,-10.7,NaN,NaN,NA
RETJD_p3,JD160.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.7887,NaN,NaN,17.208764,-9.1,NaN,NaN,NA
RETJD_p3,JD161.3,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.77205,NaN,NaN,17.51804,-8.6,NaN,NaN,NA
RETJD_p3,JD161.8,calcite,carbonate,Paleosol Carbonate,Retallack et al 2004,NA,east,West,44,-119.65,NaN,25.75725,NaN,NaN,12.8789,-8.7,NaN,NaN,NA
