ID,Number,Sample,Latitude,Longitude,Height_m,Age_ma,T_age_Ma,B_age_Ma,d18O_smow,d13C,dD,Sample_Type,Material,Reference,dDprecip,d18Oprecip,Notes,More_notes,Other_data_type,Other_data_value,Event,Published_interpretation,Previously_published,West_Subdomain,Material_x,Domain,Filtered,Filtered_reason
LEWIS,CG2P9A5,CG2P9A5,46.43294722,-117.0412611,NA,13,12,14,21.1,-7.7,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1Ma,These locations are for the Lewiston Basin WA,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWIS,CG2P9B1,CG2P9B1,46.43294722,-117.0412611,NA,13,12,14,20.3,-7.8,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1Ma,These locations are for the Lewiston Basin WA,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWIS,CG2P9B2,CG2P9B2,46.43294722,-117.0412611,NA,13,12,14,21.1,-7.9,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1Ma,These locations are for the Lewiston Basin WA,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWIS,CG2P9B3,CG2P9B3,46.43294722,-117.0412611,NA,13,12,14,21.2,-7.7,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1Ma,These locations are for the Lewiston Basin WA,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWIS,CG2P9B4,CG2P9B4,46.43294722,-117.0412611,NA,13,12,14,21.3,-7.4,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1Ma,These locations are for the Lewiston Basin WA,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWIS,CG2P9B5,CG2P9B5,46.43294722,-117.0412611,NA,13,12,14,21.5,-7.5,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1Ma,These locations are for the Lewiston Basin WA,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWIS,SR1P.5SA,SR1P.5SA1,46.43294722,-117.0412611,NA,13,12,14,18.1,-7.6,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1Ma,These locations are for the Lewiston Basin WA,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWIS,SR1P.5SA,SR1P.5SA2,46.43294722,-117.0412611,NA,13,12,14,17.2,-7,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1Ma,These locations are for the Lewiston Basin WA,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWIS,SR1P.5SA,SR1P.5SA3,46.43294722,-117.0412611,NA,13,12,14,17.6,-7,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1Ma,These locations are for the Lewiston Basin WA,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWIS,SR1P.5SA,SR1P.5SA4,46.43294722,-117.0412611,NA,13,12,14,18,-6.9,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1Ma,These locations are for the Lewiston Basin WA,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWIS,SR1P.5SA,SR1P.5SA5,46.43294722,-117.0412611,NA,13,12,14,17.5,-7,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1Ma,These locations are for the Lewiston Basin WA,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWIS,SR1P.5SB,SR1P.5SB1,46.43294722,-117.0412611,NA,13,12,14,17.7,-7.4,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1Ma,These locations are for the Lewiston Basin WA,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWIS,SR1P.5SB,SR1P.5SB2,46.43294722,-117.0412611,NA,13,12,14,18.1,-7.4,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1Ma,These locations are for the Lewiston Basin WA,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWIS,SR1P.5SB,SR1P.5SB3,46.43294722,-117.0412611,NA,13,12,14,18,-7.5,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1Ma,These locations are for the Lewiston Basin WA,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWIS,SR1P.5SB,SR1P.5SB4,46.43294722,-117.0412611,NA,13,12,14,18.5,-8,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1Ma,These locations are for the Lewiston Basin WA,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWIS,SR1P.5SB,SR1P.5SB5,46.43294722,-117.0412611,NA,13,12,14,18.4,-7.9,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1Ma,These locations are for the Lewiston Basin WA,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWISMOD,MCG1827.4,McGee1827.4,46.55068333,-119.488975,NA,14,NA,NA,16.8,-7.2,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-Ma,"These lovcations are for the modern gravels in the Lewiston Basin, Clarkson WA",NA,NA,NA,NA,N,NA,carbonate,West,N,NA
YAKBAS,YVC021,YVC021,46.62780833,-120.5279667,NA,14.9,14.5,15.4,17.9,-8.6,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-0.4Ma,These locations are from Smith 1988 Yakima Basin,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
YAKBAS,YVC022,YVC022,46.62780833,-120.5279667,NA,14.9,14.5,15.4,17.8,-8.8,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-0.4Ma,These locations are from Smith 1988 Yakima Basin,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
YAKBAS,YVC023,YVC023,46.62780833,-120.5279667,NA,14.9,14.5,15.4,18,-8.7,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-0.4Ma,These locations are from Smith 1988 Yakima Basin,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
YAKBAS,YVC024,YVC024,46.62780833,-120.5279667,NA,14.9,14.5,15.4,17.5,-8.9,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-0.4Ma,These locations are from Smith 1988 Yakima Basin,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWISMOD,V1b03,V1b03,46.55068333,-119.488975,NA,15.5,NA,NA,19.3,-7.4,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-Ma,"These lovcations are for the modern gravels in the Lewiston Basin, Clarkson WA",NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWISMOD,V1b03,V1b03,46.55068333,-119.488975,NA,15.5,NA,NA,19.2,-7,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-Ma,"These lovcations are for the modern gravels in the Lewiston Basin, Clarkson WA",NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWISMOD,V1b03,V1b03,46.55068333,-119.488975,NA,15.5,NA,NA,18.5,-7.5,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-Ma,"These lovcations are for the modern gravels in the Lewiston Basin, Clarkson WA",NA,NA,NA,NA,N,NA,carbonate,West,N,NA
LEWISMOD,V1b03,V1b03,46.55068333,-119.488975,NA,15.5,NA,NA,18.7,-6.9,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-Ma,"These lovcations are for the modern gravels in the Lewiston Basin, Clarkson WA",NA,NA,NA,NA,N,NA,carbonate,West,N,NA
PALOUS,GSP021,GSP021,46.66372,-118.227385,NA,15.5,15.3,15.7,18.8,-9.4,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-0.2Ma,"This location is Palouse Falls, WA see Barnett and Fisk in this paper",NA,NA,NA,NA,N,NA,carbonate,West,N,NA
JDPK,HC11.11,HC11.11,44.419931,-118.95755,NA,20,18.5,21.5,19.3,-9.7,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1.5Ma,These locations are John Day Park area,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
JDPK,HC11.12,HC11.12,44.419931,-118.95755,NA,20,18.5,21.5,19.4,-9.5,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1.5Ma,These locations are John Day Park area,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
JDPK,HC11.13,HC11.13,44.419931,-118.95755,NA,20,18.5,21.5,19,-9.4,NA,Paleosol Carbonate,calcite,Takeuchi et al 2010,NA,NA,+/-1.5Ma,These locations are John Day Park area,NA,NA,NA,NA,N,NA,carbonate,West,N,NA
KUK21_TC,LTC-06,LTC-06,44.555,-119.639,NA,29.75,28.7,29.75,12.87,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,clay,West,N,NA
KUK21_TC,MF-16,MF-16,44.504,-119.622,NA,13.03,12.5,13.564,11.91,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,clay,West,N,NA
KUK21_PH,RED-06,RED-06,44.64,-120.281,NA,37,37,37,12.68,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_PH,CRH-04,CRH-04,44.922,-120.432,NA,40.01,39.2,42.7,12.83,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_PH,CRH-01,CRH-01,44.922,-120.432,NA,47.6,44,51.2,12.77,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_PH,CRH-05,CRH-05,44.922,-120.432,NA,39.5,39.2,42.7,12.5,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_TC,MF-07,MF-07,44.504,-119.622,NA,14.48,13.564,15.927,10.51,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,clay,West,N,NA
KUK21_PH,YBE-06,YBE-06,44.644,-120.272,NA,32,29.74,32.66,13.69,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_TK,HY-01,HY-01,44.825,-119.734,NA,23.5,22.3,24.7,13.48,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,clay,West,N,NA
KUK21_TC,SR-18,SR-18,44.548,-119.629,NA,27.89,27.32,28.46,12.35,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,clay,West,N,NA
KUK21_PH,CRH-02,CRH-02,44.922,-120.432,NA,42.7,42.4,43,11.34,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_PH,CWK-02,CWK-02,44.937,-120.419,NA,38.2,33.6,39.2,15.03,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_PH,RR-03,RR-03,44.646,-120.274,NA,33,29.75,33,14.37,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_PH,PH-08,PH-08,44.647,-120.272,NA,32,29.75,32.66,12.36,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_TC,LTC-09,LTC-09,44.557,-119.638,NA,31.21,29.75,32.66,13.31,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,clay,West,N,NA
KUK21_NB,CWK-06,CWK-06,44.937,-120.419,NA,38.2,33.6,39.2,13.73,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_PH,PH-04,PH-04,44.647,-120.272,NA,32,29.75,32.66,13.53,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_PH,RR-02,RR-02,44.646,-120.274,NA,33,29.75,33,14.52,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_TC,FF-04,FF-04,44.655,-119.637,NA,29.08,28.8,29.75,9.38,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,clay,West,N,NA
KUK21_PH,RBH-01,RBH-01,44.647,-120.271,NA,31.25,29.7,32.99,14.17,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_TC,ITT-04,ITT-04,44.593,-119.621,NA,29.46,28.8,29.75,9.12,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,clay,West,N,NA
KUK21_PH,PA-04,PA-04,44.653,-120.284,NA,38.63,37,39.72,11.85,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_PH,YBE-01,YBE-01,44.644,-120.272,NA,32,29.74,32.66,15.07,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_PH,RBH-06,RBH-06,44.647,-120.271,NA,31.25,29.7,32.99,12.79,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_TC,SR-29,SR-29,44.548,-119.629,NA,25.9,25.6,26.02,12,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,clay,West,N,NA
KUK21_NB,CLS-001,CLS-001,44.922,-120.432,NA,47.6,44,51.2,12.82,NA,NA,Altered ash,kaolinite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_NB,CLS-001A,CLS-001A,44.922,-120.432,NA,47.6,44,51.2,12.55,NA,NA,Altered ash,kaolinite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_NB,CLS-002,CLS-002,44.922,-120.432,NA,47.6,44,51.2,13.33,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
KUK21_NB,CLS-003,CLS-003,44.922,-120.432,NA,47.6,44,51.2,11.11,NA,NA,Altered ash,smectite,"Kukla et al., 2021",NA,NA,west,NA,NA,NA,NA,NA,N,west,clay,West,N,NA
MCLEAN21_TCs1,COS19_004,COS19_004,44.656389,-120.254444,NA,28.65,NA,NA,21.15680032,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,west,"on line b/t west and east, but closer to west samples of Kukla et al",NA,NA,NA,NA,N,west,carbonate,West,N,NA
MCLEAN21_TCs1,COS19_005,COS19_005,44.656667,-120.271111,NA,29,NA,NA,19.3733094,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,west,"on line b/t west and east, but closer to west samples of Kukla et al",NA,NA,NA,NA,N,west,carbonate,West,N,NA
MCLEAN21_TCs2,COS19_0011,COS19_0011,44.655833,-119.64,NA,30,NA,NA,16.08467584,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,carbonate,West,N,NA
MCLEAN21_TCs2,COS19_012,COS19_012,44.655833,-119.64,NA,30,NA,NA,19.66196689,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,carbonate,West,N,NA
MCLEAN21_KY,COS19_013,COS19_013,44.774722,-119.632222,NA,23.35,NA,NA,19.44547377,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,carbonate,West,N,NA
MCLEAN21_KY,COS19_014,COS19_014,44.774722,-119.632222,NA,23.05,NA,NA,17.57950928,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,carbonate,West,N,NA
MCLEAN21_KY,COS19_015,COS19_015,44.774722,-119.632222,NA,22.64,NA,NA,19.86815081,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,carbonate,West,N,NA
MCLEAN21_s,COS19_07,COS19_07,44.51417,-119.6553,NA,15.6,NA,NA,17.66198284,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,carbonate,West,N,NA
MCLEAN21_s,COS19_07b,COS19_07b,44.51417,-119.6553,NA,15.6,NA,NA,18.43517255,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,carbonate,West,N,NA
MCLEAN21_HAY,JDRL_05b,JDRL_05b,44.835228,-119.743167,NA,20.9,NA,NA,22.33204867,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,carbonate,West,N,NA
MCLEAN21_HAY,JDRL_08,JDRL_08,44.835228,-119.746111,NA,20.4,NA,NA,23.97121085,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,carbonate,West,N,NA
MCLEAN21_HAY,JDRL_05a,JDRL_05a,44.835228,-119.743167,NA,20.9,NA,NA,19.06403351,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,carbonate,West,N,NA
MCLEAN21_HAY,JDRL_05b,JDRL_05b(rep),44.835228,-119.743167,NA,20.9,NA,NA,22.36297626,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,carbonate,West,N,NA
MCLEAN21_TCs2,JDRL_04,JDRL_04,44.553611,-119.639167,NA,28.7,NA,NA,20.47639338,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,carbonate,West,N,NA
MCLEAN21_HAY,JDRL_06,JDRL_06,44.835228,-119.743167,NA,20.77,NA,NA,17.7856932,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,east,NA,NA,NA,NA,NA,N,east,carbonate,West,N,NA
MCLEAN21_BB,JDRL_02,JDRL_02(rep),44.558333,-119.639444,NA,32.7,NA,NA,11.83728705,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,east,NA,NA,NA,NA,diagenesis,N,east,carbonate,West,Y,Non-meteoric interpretation: diagenesis
MCLEAN21_BB,JDRL_02,JDRL_02,44.558333,-119.639444,NA,32.7,NA,NA,11.23935368,NA,NA,Paleosol Carbonate,calcite,"McLean and Bershaw, 2021",NA,NA,east,NA,NA,NA,NA,diagenesis,N,east,carbonate,West,Y,Non-meteoric interpretation: diagenesis
SCHWTZ19_HP,TS13-LP-1n,TS13-LP-1n,44.7816,-113.2543,86.9,28.5,23,34,19.11,-0.56,NA,Paleosol Carbonate,calcite,"Schwartz et al., 2019",NA,NA,"rooted, diffuse carbonate; sandy mud flow, alluvial fan",age taken as mean of 34-23 Ma range reported in supplement Fig. A-4,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_HP,TS13-LP-1o,TS13-LP-1o,44.7818,-113.2543,94.9,28.5,23,34,15.75,0.35,NA,Paleosol Carbonate,calcite,"Schwartz et al., 2019",NA,NA,"rooted, diffuse carbonate; sandy mud flow, alluvial fan",age taken as mean of 34-23 Ma range reported in supplement Fig. A-4,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_SC,TS13-SCS7-a,TS13-SCS7-a,44.7417,-112.5918,2,48.35,46.2,50.5,13.7,-4.17,NA,Fluvial Cement,calcite,"Schwartz et al., 2019",NA,NA,"rooted, diffuse carbonate; volcaniclastic flow",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_SC,TS13-SCS7-j,TS13-SCS7-j,44.7418,-112.5917,12.2,48.35,46.2,50.5,13.9,-2.8,NA,Paleosol Carbonate,calcite,"Schwartz et al., 2019",NA,NA,"rooted, diffuse carbonate; volcaniclastic flow",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_SC,TS13-SCS7-k,TS13-SCS7-k,44.7418,-112.5917,14.6,48.35,46.2,50.5,18.22,-3.21,NA,Fluvial Cement,calcite,"Schwartz et al., 2019",NA,NA,carbonate nodule; fine-grained sandstone,NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_SC,TS13-SCS7-n ,TS13-SCS7-n ,44.7418,-112.5917,17.6,48.35,46.2,50.5,16.16,-3.98,NA,Fluvial Cement,calcite,"Schwartz et al., 2019",NA,NA,"rooted, diffuse carbonate; volcaniclastic flow",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_USC,TS12-SCS2-1,TS12-SCS2-1,44.7585,-112.5979,6.1,48.35,46.2,50.5,12.23,-1.42,NA,Fluvial Cement,calcite,"Schwartz et al., 2019",NA,NA,"rooted, diffuse carbonate; volcaniclastic flow",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_USC,TS12-SCS3-1,TS12-SCS3-1,44.7585,-112.5972,6.9,48.35,46.2,50.5,11.53,-0.37,NA,Fluvial Cement,calcite,"Schwartz et al., 2019",NA,NA,"rooted, diffuse carbonate; volcaniclastic flow, reworked",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_USC,TS12-SCS2-2,TS12-SCS2-2,44.7585,-112.5978,8.6,48.35,46.2,50.5,12.2,-1.75,NA,Fluvial Cement,calcite,"Schwartz et al., 2019",NA,NA,"rooted, diffuse carbonate; volcaniclastic flow",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_DELL,TS12-SCS5-1,TS12-SCS5-1,44.7606,-112.5984,24.4,42.95,39.7,46.2,15.86,-2.08,NA,Paleosol Carbonate,calcite,"Schwartz et al., 2019",NA,NA,"carbonate nodule; sandy mud flow, alluvial fan",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_DELL,TS12-SCS5-2,TS12-SCS5-2,44.7606,-112.5984,24.9,42.95,39.7,46.2,12.88,0.53,NA,Fluvial Cement,calcite,"Schwartz et al., 2019",NA,NA,"rooted, diffuse carbonate; sandy mud flow, alluvial fan",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_DELL,TS12-SCS5-3,TS12-SCS5-3,44.7606,-112.5984,25.2,42.95,39.7,46.2,14.59,-1.48,NA,Paleosol Carbonate,calcite,"Schwartz et al., 2019",NA,NA,"carbonate nodule; sandy mud flow, alluvial fan",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_DELL,TS12-SCS5-4,TS12-SCS5-4,44.7606,-112.5984,25.6,42.95,39.7,46.2,12.9,-0.49,NA,Paleosol Carbonate,calcite,"Schwartz et al., 2019",NA,NA,"carbonate nodule; sandy mud flow, alluvial fan",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_DELL,TS12-SCS5-5,TS12-SCS5-5,44.7606,-112.5984,26,42.95,39.7,46.2,13.39,-0.55,NA,Paleosol Carbonate,calcite,"Schwartz et al., 2019",NA,NA,"carbonate nodule; sandy mud flow, alluvial fan",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_DELL,TS12-SCS5-6,TS12-SCS5-6,44.7607,-112.5983,28.8,42.95,39.7,46.2,13.66,0.52,NA,Paleosol Carbonate,calcite,"Schwartz et al., 2019",NA,NA,"carbonate nodule; sandy mud flow, alluvial fan",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_DELL,TS12-SCS5-7,TS12-SCS5-7,44.7607,-112.5983,29,42.95,39.7,46.2,13.31,-0.13,NA,Paleosol Carbonate,calcite,"Schwartz et al., 2019",NA,NA,"carbonate nodule; sandy mud flow, alluvial fan",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_DELL,TS12-SCS5-8,TS12-SCS5-8,44.7607,-112.5983,29.7,42.95,39.7,46.2,12.95,-0.28,NA,Paleosol Carbonate,calcite,"Schwartz et al., 2019",NA,NA,"carbonate nodule; sandy mud flow, alluvial fan",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_UDELL,TS12-SCS1-1,TS12-SCS1-1,44.7693,-112.5979,5.6,42.95,39.7,46.2,12.96,-1.69,NA,Paleosol Carbonate,calcite,"Schwartz et al., 2019",NA,NA,"carbonate nodule; mud flow, alluvial fan",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_UDELL,TS12-SCS1-2,TS12-SCS1-2,44.7693,-112.5979,6.4,42.95,39.7,46.2,12.08,-0.66,NA,Fluvial Cement,calcite,"Schwartz et al., 2019",NA,NA,"rooted , diffuse carbonate; sandy mud flow, alluvial fan",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_UDELL,TS12-SCS1-3,TS12-SCS1-3,44.7693,-112.5979,7.6,42.95,39.7,46.2,12.73,-1.7,NA,Paleosol Carbonate,calcite,"Schwartz et al., 2019",NA,NA,"carbonate nodule; mud flow, alluvial fan",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_UDELL,TS12-SCS1-4,TS12-SCS1-4,44.7694,-112.5979,13.8,42.95,39.7,46.2,13.38,-1.29,NA,Paleosol Carbonate,calcite,"Schwartz et al., 2019",NA,NA,"carbonate nodule; mud flow, alluvial fan",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_UDELL,TS12-SCS1-6,TS12-SCS1-6,44.7695,-112.598,22.6,42.95,39.7,46.2,12.98,-0.62,NA,Paleosol Carbonate,calcite,"Schwartz et al., 2019",NA,NA,"carbonate nodule; sandy mud flow, alluvial fan",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_UDELL,TS12-SCS1-7,TS12-SCS1-7,44.7695,-112.598,23.5,42.95,39.7,46.2,13.31,-1.12,NA,Paleosol Carbonate,calcite,"Schwartz et al., 2019",NA,NA,"carbonate nodule; mud flow, alluvial fan",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
SCHWTZ19_UDELL,TS12-SCS1-8,TS12-SCS1-8,44.7696,-112.5987,26,42.95,39.7,46.2,13.62,-0.85,NA,Paleosol Carbonate,calcite,"Schwartz et al., 2019",NA,NA,"carbonate nodule; sandy mud flow, alluvial fan",NA,NA,NA,NA,NA,N,NA,carbonate,Central,N,NA
